obs_mode,train_scenario,test_scenario,algo,reward_config,seed,reward_mean,reward_std,ch4_avg,ch4_std,violation_rate,violation_rate_std,overall_score,terminated_rate,ph_mean,vfa_max_mean,vfa_cvar95,vfa_worst_episode,score_worst,score_cvar95,curriculum
full,high_load,nominal,ppo,safety_first_curriculum,456,-1.171173242272475,2.340555645717801e-16,605.58465589367,0.0,0.990274400833623,1.1702778228589004e-16,0.2719182217683283,0.0,7.307702703086645,0.1331645218495721,0.9902744008336228,0.9902744008336228,0.27191822176832825,-0.27191822176832825,True
full,high_load,high_load,ppo,safety_first_curriculum,456,-1.1399980454142342,0.0,767.7193810900806,0.0,0.9888850295241405,1.1702778228589004e-16,0.30869075939992324,0.0,7.330547220264184,0.13317302082864174,0.9888850295241404,0.9888850295241404,0.30869075939992324,-0.30869075939992324,True
full,high_load,low_load,ppo,safety_first_curriculum,456,-0.4731198549509276,5.851389114294502e-17,438.59973602616566,0.0,0.49461618617575553,5.851389114294502e-17,0.4270750496250459,0.0,7.27938478399418,0.1331560224545447,0.4946161861757555,0.4946161861757555,0.42707504962504594,-0.42707504962504594,True
full,high_load,shock_load,ppo,safety_first_curriculum,456,-1.1709226853927546,0.0,607.3554129333831,0.0,0.990274400833623,1.1702778228589004e-16,0.27226719511618136,0.0,7.30795821970151,0.1331645218495721,0.9902744008336228,0.9902744008336228,0.27226719511618136,-0.27226719511618136,True
full,high_load,temperature_drop,ppo,safety_first_curriculum,456,-1.1709657890924772,0.0,605.5962245400863,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.27191992126923836,0.0,7.307711161479119,0.1331645218495721,0.9902744008336228,0.9902744008336228,0.27191992126923836,-0.27191992126923836,True
full,high_load,cold_winter,ppo,safety_first_curriculum,456,-0.19514959772779603,2.925694557147251e-17,591.0388576678363,0.0,0.3501215699895797,0.0,0.5244635439671023,0.0,7.286078380976652,0.13316438993677343,0.3501215699895797,0.3501215699895797,0.5244635439671023,-0.5244635439671023,True
full,low_load,nominal,ppo,safety_first_curriculum,42,-1.171173503376442,0.0,605.584644044334,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.27191821643056785,0.0,7.307702707802951,0.13316452184972277,0.9902744008336228,0.9902744008336228,0.2719182164305678,-0.2719182164305678,True
full,low_load,high_load,ppo,safety_first_curriculum,42,-1.139998428005159,0.0,767.7193174676859,0.0,0.9888850295241405,1.1702778228589004e-16,0.30869074395683105,0.0,7.3305471843687116,0.13317302082879393,0.9888850295241404,0.9888850295241404,0.30869074395683105,-0.30869074395683105,True
full,low_load,low_load,ppo,safety_first_curriculum,42,-0.47324426252630614,1.1702778228589004e-16,438.3533164343147,5.99182245303757e-14,0.49461618617575553,5.851389114294502e-17,0.42681187167657536,0.0,7.279316847993792,0.13315602245469393,0.4946161861757555,0.4946161861757555,0.4268118716765754,-0.4268118716765754,True
full,low_load,shock_load,ppo,safety_first_curriculum,42,-1.1709229481446717,0.0,607.3554005030467,0.0,0.990274400833623,1.1702778228589004e-16,0.27226718956399054,0.0,7.307958223886223,0.13316452184972277,0.9902744008336228,0.9902744008336228,0.27226718956399054,-0.27226718956399054,True
full,low_load,temperature_drop,ppo,safety_first_curriculum,42,-1.1709660493361966,2.340555645717801e-16,605.5962131082986,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.27191991601533855,0.0,7.30771116663922,0.13316452184972277,0.9902744008336228,0.9902744008336228,0.2719199160153385,-0.2719199160153385,True
full,low_load,cold_winter,ppo,safety_first_curriculum,42,-0.1951494247429293,0.0,591.0389678136945,0.0,0.3501215699895797,0.0,0.5244635708826951,0.0,7.286078529798471,0.1331643899369232,0.3501215699895797,0.3501215699895797,0.5244635708826952,-0.5244635708826952,True
full,low_load,nominal,ppo,safety_first_curriculum,123,-1.1711671919906448,2.340555645717801e-16,605.5849367406756,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2719183202646097,0.0,7.307702636826976,0.13316452184725863,0.9902744008336228,0.9902744008336228,0.2719183202646097,-0.2719183202646097,True
full,low_load,high_load,ppo,safety_first_curriculum,123,-1.139990156886311,0.0,767.7206902431815,1.198364490607514e-13,0.9888850295241405,1.1702778228589004e-16,0.3086910737497199,0.0,7.330547959965044,0.13317302082630605,0.9888850295241404,0.9888850295241404,0.30869107374971994,-0.30869107374971994,True
full,low_load,low_load,ppo,safety_first_curriculum,123,-0.47311877528379603,0.0,438.59932327761925,0.0,0.49461618617575553,5.851389114294502e-17,0.4270749431934826,0.0,7.279383875434407,0.1331560224522535,0.4946161861757555,0.4946161861757555,0.4270749431934826,-0.4270749431934826,True
full,low_load,shock_load,ppo,safety_first_curriculum,123,-1.1709166069569108,2.340555645717801e-16,607.355706779665,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.27226729868505795,0.0,7.307958166538843,0.13316452184725863,0.9902744008336228,0.9902744008336228,0.27226729868505795,-0.27226729868505795,True
full,low_load,temperature_drop,ppo,safety_first_curriculum,123,-1.1709597606964341,0.0,605.5964946530132,0.0,0.990274400833623,1.1702778228589004e-16,0.27192001748344763,0.0,7.307711083723594,0.13316452184725863,0.9902744008336228,0.9902744008336228,0.2719200174834476,-0.2719200174834476,True
full,low_load,cold_winter,ppo,safety_first_curriculum,123,-0.19515425187510385,2.925694557147251e-17,591.036103836974,1.198364490607514e-13,0.3501215699895797,0.0,0.5244628105523649,0.0,7.28607475389425,0.13316438993447433,0.3501215699895797,0.3501215699895797,0.524462810552365,-0.524462810552365,True
full,low_load,nominal,ppo,safety_first_curriculum,456,-1.1711725584400807,2.340555645717801e-16,605.6568757953297,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2718614872089461,0.0,7.307726418981076,0.13318306948255687,0.9902744008336228,0.9902744008336228,0.2718614872089461,-0.2718614872089461,True
full,low_load,high_load,ppo,safety_first_curriculum,456,-1.1400047525019645,2.340555645717801e-16,767.8112000694136,0.0,0.9888850295241405,1.1702778228589004e-16,0.3086562338446753,0.0,7.33057475439402,0.13319713118562673,0.9888850295241404,0.9888850295241404,0.3086562338446753,-0.3086562338446753,True
full,low_load,low_load,ppo,safety_first_curriculum,456,-0.4736277116864184,1.1702778228589004e-16,438.65095727191544,0.0,0.4949635290031261,5.851389114294502e-17,0.4268542503024615,0.0,7.2794032158431765,0.1331690066407043,0.49496352900312607,0.49496352900312607,0.4268542503024615,-0.4268542503024615,True
full,low_load,shock_load,ppo,safety_first_curriculum,456,-1.1709220652486223,2.340555645717801e-16,607.4276204171822,0.0,0.990274400833623,1.1702778228589004e-16,0.2722111326798659,0.0,7.307981905447809,0.13318306948255687,0.9902744008336228,0.9902744008336228,0.27221113267986596,-0.27221113267986596,True
full,low_load,temperature_drop,ppo,safety_first_curriculum,456,-1.1709650818635737,2.340555645717801e-16,605.6684522903578,0.0,0.990274400833623,1.1702778228589004e-16,0.27186319547097815,0.0,7.307734883796966,0.13318306948255687,0.9902744008336228,0.9902744008336228,0.27186319547097815,-0.27186319547097815,True
full,low_load,cold_winter,ppo,safety_first_curriculum,456,-0.19876876386155723,0.0,591.1139273229454,0.0,0.35255296978117395,5.851389114294502e-17,0.5234305992855716,0.0,7.286106497343918,0.13318293479527782,0.352552969781174,0.352552969781174,0.5234305992855716,-0.5234305992855716,True
full,shock_load,nominal,ppo,safety_first_curriculum,42,0.06396304185392342,0.0,370.0094403589361,5.99182245303757e-14,0.1149704758596735,0.0,0.5549806980577523,0.0,7.266157914790602,0.1331645218513609,0.1149704758596735,0.1149704758596735,0.5549806980577522,-0.5549806980577522,True
full,shock_load,high_load,ppo,safety_first_curriculum,42,-0.8395308729269819,0.0,473.100647247689,0.0,0.7478291073289337,0.0,0.33366564307008995,0.0,7.285599274467072,0.13317302083044777,0.7478291073289337,0.7478291073289337,0.33366564307008995,-0.33366564307008995,True
full,shock_load,low_load,ppo,safety_first_curriculum,42,0.07979162988195285,1.4628472785736255e-17,263.0175820950108,0.0,0.0680791941646405,0.0,0.5290228537864083,0.0,7.244165714675477,0.13315602245631641,0.0680791941646405,0.0680791941646405,0.5290228537864085,-0.5290228537864085,True
full,shock_load,shock_load,ppo,safety_first_curriculum,42,0.06449165160426355,1.4628472785736255e-17,371.140466189724,0.0,0.1149704758596735,0.0,0.5553488029578698,0.0,7.266374725466522,0.1331645218513609,0.1149704758596735,0.1149704758596735,0.5553488029578699,-0.5553488029578699,True
full,shock_load,temperature_drop,ppo,safety_first_curriculum,42,0.06392880392852954,0.0,369.983264053929,0.0,0.1149704758596735,0.0,0.5549701414087289,0.0,7.266124508664893,0.1331645218513609,0.1149704758596735,0.1149704758596735,0.5549701414087289,-0.5549701414087289,True
full,shock_load,cold_winter,ppo,safety_first_curriculum,42,0.12465860393260537,0.0,352.6883971231845,5.99182245303757e-14,0.045154567558179926,0.0,0.5757856530937338,0.0,7.23518473923828,0.13316438993855123,0.045154567558179926,0.045154567558179926,0.5757856530937338,-0.5757856530937338,True
full,shock_load,nominal,ppo,safety_first_curriculum,123,-1.1711700095161617,0.0,605.5848055725579,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2719182746214318,0.0,7.307702666332783,0.1331645218494774,0.9902744008336228,0.9902744008336228,0.2719182746214318,-0.2719182746214318,True
full,shock_load,high_load,ppo,safety_first_curriculum,123,-1.1399936708689842,0.0,767.7201049062244,0.0,0.9888850295241405,1.1702778228589004e-16,0.3086909338903686,0.0,7.330547626707185,0.1331730208285462,0.9888850295241404,0.9888850295241404,0.30869093389036867,-0.30869093389036867,True
full,shock_load,low_load,ppo,safety_first_curriculum,123,-0.47311927955946376,1.1702778228589004e-16,438.5995174663375,5.99182245303757e-14,0.49461618617575553,5.851389114294502e-17,0.42707499375932956,0.0,7.279384301888198,0.13315602245445096,0.4946161861757555,0.4946161861757555,0.4270749937593296,-0.4270749937593296,True
full,shock_load,shock_load,ppo,safety_first_curriculum,123,-1.1709194364360125,0.0,607.3555696307742,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2722672507206035,0.0,7.307958189925811,0.1331645218494774,0.9902744008336228,0.9902744008336228,0.2722672507206034,-0.2722672507206034,True
full,shock_load,temperature_drop,ppo,safety_first_curriculum,123,-1.1709625679787403,2.340555645717801e-16,605.5963685315077,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2719199729165654,0.0,7.307711118602351,0.1331645218494774,0.9902744008336228,0.9902744008336228,0.27191997291656533,-0.27191997291656533,True
full,shock_load,cold_winter,ppo,safety_first_curriculum,123,-0.1951520744432048,2.925694557147251e-17,591.0373886616737,0.0,0.3501215699895797,0.0,0.5244631524050977,0.0,7.286076445556256,0.1331643899366793,0.3501215699895797,0.3501215699895797,0.5244631524050978,-0.5244631524050978,True
full,shock_load,nominal,ppo,safety_first_curriculum,456,0.07407107235163038,1.4628472785736255e-17,347.49685877660517,0.0,0.10072941993747828,1.4628472785736255e-17,0.5546968111564307,0.0,7.261762715711813,0.13316452185004568,0.10072941993747829,0.10072941993747829,0.5546968111564307,-0.5546968111564307,True
full,shock_load,high_load,ppo,safety_first_curriculum,456,-0.473624022837447,1.1702778228589004e-16,438.66695305273595,0.0,0.4949635290031261,5.851389114294502e-17,0.42682894920890846,0.0,7.279409238287459,0.13317302082911991,0.49496352900312607,0.49496352900312607,0.42682894920890846,-0.42682894920890846,True
full,shock_load,low_load,ppo,safety_first_curriculum,456,0.07978511708681044,0.0,255.96151186148873,0.0,0.06564779437304621,1.4628472785736255e-17,0.5276154267361644,0.0,7.242564533994373,0.13315602245501373,0.0656477943730462,0.0656477943730462,0.5276154267361644,-0.5276154267361644,True
full,shock_load,shock_load,ppo,safety_first_curriculum,456,0.07453752087956031,1.4628472785736255e-17,348.48734697303064,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.555032702763075,0.0,7.261954142287782,0.13316452185004568,0.10072941993747829,0.10072941993747829,0.555032702763075,-0.555032702763075,True
full,shock_load,temperature_drop,ppo,safety_first_curriculum,456,0.07402874792850314,0.0,347.4707545847232,0.0,0.10072941993747828,1.4628472785736255e-17,0.554685642043917,0.0,7.261726811955749,0.13316452185004568,0.10072941993747829,0.10072941993747829,0.554685642043917,-0.554685642043917,True
full,shock_load,cold_winter,ppo,safety_first_curriculum,456,0.11381216050399481,0.0,331.6760998316771,5.99182245303757e-14,0.04411253907606809,7.314236392868128e-18,0.5703810903372787,0.0,7.2305414643459445,0.13316438993724408,0.04411253907606808,0.04411253907606808,0.5703810903372788,-0.5703810903372788,True
full,temperature_drop,nominal,ppo,safety_first_curriculum,42,0.0740711435951342,0.0,347.4969117446861,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.5546968310955032,0.0,7.261762829470166,0.1331645218488959,0.10072941993747829,0.10072941993747829,0.5546968310955032,-0.5546968310955032,True
full,temperature_drop,high_load,ppo,safety_first_curriculum,42,-0.47362412046992813,5.851389114294502e-17,438.666989932629,5.99182245303757e-14,0.4949635290031261,5.851389114294502e-17,0.42682895862570225,0.0,7.279409319779002,0.13317302082795912,0.49496352900312607,0.49496352900312607,0.42682895862570225,-0.42682895862570225,True
full,temperature_drop,low_load,ppo,safety_first_curriculum,42,0.079785270457053,1.4628472785736255e-17,255.96156821260485,5.99182245303757e-14,0.06564779437304621,1.4628472785736255e-17,0.527615460269846,0.0,7.24256466554524,0.1331560224538751,0.0656477943730462,0.0656477943730462,0.5276154602698458,-0.5276154602698458,True
full,temperature_drop,shock_load,ppo,safety_first_curriculum,42,0.07453759080749127,1.4628472785736255e-17,348.4873996797596,0.0,0.10072941993747828,1.4628472785736255e-17,0.5550327224667371,0.0,7.261954255624834,0.1331645218488959,0.10072941993747829,0.10072941993747829,0.5550327224667371,-0.5550327224667371,True
full,temperature_drop,temperature_drop,ppo,safety_first_curriculum,42,0.0740288214598662,1.4628472785736255e-17,347.47080814626713,0.0,0.10072941993747828,1.4628472785736255e-17,0.5546856622249458,0.0,7.261726926667778,0.1331645218488959,0.10072941993747829,0.10072941993747829,0.5546856622249456,-0.5546856622249456,True
full,temperature_drop,cold_winter,ppo,safety_first_curriculum,42,0.11381274519031918,1.4628472785736255e-17,331.6762834845085,0.0,0.04411253907606809,7.314236392868128e-18,0.5703811788385572,0.0,7.23054181508058,0.13316438993610147,0.04411253907606808,0.04411253907606808,0.5703811788385571,-0.5703811788385571,True
full,temperature_drop,nominal,ppo,safety_first_curriculum,123,0.07407086547614292,0.0,347.49670374989313,0.0,0.10072941993747828,1.4628472785736255e-17,0.5546967535542972,0.0,7.261762381630587,0.1331645218501552,0.10072941993747829,0.10072941993747829,0.5546967535542972,-0.5546967535542972,True
full,temperature_drop,high_load,ppo,safety_first_curriculum,123,-0.47362372869868324,0.0,438.6668428066315,5.99182245303757e-14,0.4949635290031261,5.851389114294502e-17,0.42682892130957173,0.0,7.2794089945177705,0.13317302082923047,0.49496352900312607,0.49496352900312607,0.42682892130957173,-0.42682892130957173,True
full,temperature_drop,low_load,ppo,safety_first_curriculum,123,0.0797846982763474,1.4628472785736255e-17,255.96135645995827,2.995911226518785e-14,0.06564779437304621,1.4628472785736255e-17,0.5276153357736166,0.0,7.2425641665726115,0.13315602245512223,0.0656477943730462,0.0656477943730462,0.5276153357736166,-0.5276153357736166,True
full,temperature_drop,shock_load,ppo,safety_first_curriculum,123,0.07453731778818538,0.0,348.48719266689744,0.0,0.10072941993747828,1.4628472785736255e-17,0.5550326458476549,0.0,7.261953809326689,0.1331645218501552,0.10072941993747829,0.10072941993747829,0.5550326458476549,-0.5550326458476549,True
full,temperature_drop,temperature_drop,ppo,safety_first_curriculum,123,0.07402853439882043,1.4628472785736255e-17,347.4705978333401,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.554685583741204,0.0,7.261726475105176,0.1331645218501552,0.10072941993747829,0.10072941993747829,0.554685583741204,-0.554685583741204,True
full,temperature_drop,cold_winter,ppo,safety_first_curriculum,123,0.11381045981105156,1.4628472785736255e-17,331.6755646212308,5.99182245303757e-14,0.04411253907606809,7.314236392868128e-18,0.5703808338705257,0.0,7.230540439766538,0.13316438993735297,0.04411253907606808,0.04411253907606808,0.5703808338705257,-0.5703808338705257,True
full,temperature_drop,nominal,ppo,safety_first_curriculum,456,0.07407083580200802,0.0,347.4966854114658,0.0,0.10072941993747828,1.4628472785736255e-17,0.5546967447655797,0.0,7.261762346968017,0.1331645218461152,0.10072941993747829,0.10072941993747829,0.5546967447655797,-0.5546967447655797,True
full,temperature_drop,high_load,ppo,safety_first_curriculum,456,-0.4736237247412906,5.851389114294502e-17,438.6668364148315,0.0,0.4949635290031261,5.851389114294502e-17,0.4268289184172104,0.0,7.2794089828240605,0.13317302082515167,0.49496352900312607,0.49496352900312607,0.4268289184172104,-0.4268289184172104,True
