day,VFA,pH,q_ch4,T_L,T_a,F_K,controller,terminated,survival_days
4.270833333333333,0.22772914993856463,7.238915138541361,2157.9250941364103,32.996128307145966,34.85145416168717,0.9334716551413796,PID,True,22.6875
4.28125,0.22670262315945489,7.239269153704034,2151.937101923461,32.99242188810217,34.850809419857,0.9332594042432009,PID,True,22.6875
4.291666666666666,0.2255527439904258,7.239655624082979,2145.3133933605054,32.98868778632408,34.8501636103731,0.9330450027210031,PID,True,22.6875
4.302083333333333,0.224282733564507,7.240074988175534,2138.0480985304,32.984923177053076,34.84951672350593,0.9328282470262114,PID,True,22.6875
4.3125,0.2228986030512467,7.2405271619907445,2130.150208581819,32.98112528577951,34.848868748557095,0.932608935985611,PID,True,22.6875
4.322916666666666,0.22140817278048297,7.241012395385991,2121.636395237308,32.97729140586904,34.84821967387967,0.9323868720306857,PID,True,22.6875
4.333333333333333,0.21982293567866182,7.241531540597076,2112.5176772442364,32.9734188857671,34.847569486899886,0.9321618603103429,PID,True,22.6875
4.34375,0.21816460479474784,7.242083916493986,2102.8352258287323,32.969505308533485,34.84691817416552,0.931933721252905,PID,True,22.6875
4.354166666666666,0.2164664881786082,7.242666578310453,2092.6831935978817,32.96554874933872,34.84626572147209,0.9317023086998821,PID,True,22.6875
4.364583333333333,0.2147683153129631,7.243275053596393,2082.189256775011,32.961547884953006,34.84561211405389,0.9314675178134206,PID,True,22.6875
4.375,0.21310926993785537,7.243903946224435,2071.4870153650413,32.957502000025215,34.84495733679546,0.9312292858055397,PID,True,22.6875
4.385416666666666,0.21152335161175942,7.244546970314107,2060.7182469452337,32.95341104315395,34.84430137445378,0.9309875961880903,PID,True,22.6875
4.395833333333333,0.21003743241008835,7.245196510478411,2050.039772871676,32.949275732742706,34.84364421190759,0.9307424865809596,PID,True,22.6875
4.40625,0.20867202158221904,7.2458432046021555,2039.6348591177823,32.945097638060986,34.84298583443859,0.9304940548505666,PID,True,22.6875
4.416666666666666,0.2074427364900496,7.246477012584351,2029.7088414865032,32.94087919028976,34.84232622802858,0.9302424603625749,PID,True,22.6875
4.427083333333333,0.2063610490686112,7.247088135122833,2020.4548007537603,32.93662359323736,34.84166537964302,0.9299879181469757,PID,True,22.6875
4.4375,0.20543537196427808,7.247667280859848,2012.042173730812,32.93233470527872,34.84100327747825,0.9297306909729856,PID,True,22.6875
4.447916666666666,0.20467142043699763,7.248206021332265,2004.612893315727,32.92801693153251,34.840339911169735,0.9294710820797699,PID,True,22.6875
4.458333333333333,0.20407115944298493,7.248697272073665,1998.2736944070887,32.923675062115194,34.83967527195392,0.929209423997759,PID,True,22.6875
4.46875,0.20363190930664316,7.249135592235964,1993.0857898309478,32.919314051701576,34.839009352763526,0.9289460630732542,PID,True,22.6875
4.479166666666666,0.20334685606897882,7.249517118655709,1989.0635220758852,32.91493882396634,34.83834214825015,0.9286813456159922,PID,True,22.6875
4.489583333333333,0.20320682576159785,7.249839215882522,1986.186558100321,32.910554153751036,34.83767365475188,0.9284156094681304,PID,True,22.6875
4.5,0.20320224373008788,7.250100219334285,1984.4172761412424,32.906164628521026,34.8370038702343,0.9281491811679676,PID,True,22.6875
4.510416666666666,0.2033239193937566,7.2502992362059615,1983.7076396620685,32.90177464140237,34.83633279422298,0.927882375347237,PID,True,22.6875
4.520833333333333,0.20356291217066486,7.250436132138572,1984.0050143151784,32.89738838055712,34.83566042773373,0.9276154938539363,PID,True,22.6875
4.53125,0.20390965885484402,7.2505115535489235,1985.2500563408455,32.893009802217534,34.83498677319659,0.9273488236856307,PID,True,22.6875
4.541666666666666,0.20435316569643847,7.250526861071991,1987.371370742137,32.88864257972864,34.83431183436585,0.9270826331695651,PID,True,22.6875
4.552083333333333,0.20488136571677623,7.25048413913758,1990.2910402238108,32.88429005969596,34.83363561621377,0.9268171686189094,PID,True,22.6875
4.5625,0.20548177629167655,7.250386072107483,1993.924503877699,32.87995523468476,34.83295812481191,0.926552652156086,PID,True,22.6875
4.572916666666666,0.20614235794730357,7.250235809358272,1998.1849334701326,32.875640732802935,34.83227936720567,0.9262892807418766,PID,True,22.6875
4.583333333333333,0.2068521268507365,7.250036790263591,2002.9881240291008,32.87134883281249,34.8315993512897,0.9260272270524437,PID,True,22.6875
4.59375,0.20760104764532683,7.249792545528445,2008.2520495193926,32.86708148697409,34.830918085690314,0.9257666409309816,PID,True,22.6875
4.604166666666666,0.20837997122155955,7.249506574509333,2013.9014325235444,32.86284034818016,34.83023557965669,0.9255076511696062,PID,True,22.6875
4.614583333333333,0.20918049009184442,7.249182233984557,2019.8681234939993,32.85862679627269,34.82955184296105,0.9252503672527095,PID,True,22.6875
4.625,0.2099949875232146,7.248822729856907,2026.089783443994,32.854441954606955,34.828866885806576,0.9249948804082125,PID,True,22.6875
4.635416666666666,0.21081715964674838,7.248431182319156,2032.512139298717,32.85028670825767,34.82818071874124,0.9247412647930533,PID,True,22.6875
4.645833333333333,0.21164234621030548,7.248010757409822,2039.0842042414044,32.84616172087482,34.82749335257779,0.924489578594789,PID,True,22.6875
4.65625,0.21246789833038612,7.247564838798618,2045.7510013336064,32.84206745315612,34.82680479831987,0.9242398652658007,PID,True,22.6875
4.666666666666666,0.21329355494777025,7.247096951785266,2052.477395374517,32.83800419948574,34.82611506709759,0.9239921561068581,PID,True,22.6875
4.677083333333333,0.2141211980112652,7.246610378397451,2059.2276903327424,32.83397213089637,34.82542417011746,0.9237464733411116,PID,True,22.6875
4.6875,0.21495430481431704,7.24610809701983,2065.981503195928,32.829971332953505,34.82473211862606,0.9235028328421673,PID,True,22.6875
4.697916666666666,0.21579753838906557,7.245592743951963,2072.7210706880987,32.82600183625692,34.82403892388578,0.923261246341691,PID,True,22.6875
4.708333333333333,0.21665729306857937,7.245066557814809,2079.4402139844124,32.82206365687199,34.82334459716253,0.9230217243896666,PID,True,22.6875
4.71875,0.2175429528560515,7.244531141365578,2086.148467235236,32.818156867406174,34.8226491497328,0.9227842816056732,PID,True,22.6875
4.729166666666666,0.21846657117295187,7.243987499506354,2092.871792404911,32.81428166251169,34.82195259291467,0.9225489415576473,PID,True,22.6875
4.739583333333333,0.2194397349827571,7.243436491526806,2099.637289061234,32.81043835099371,34.821254938109576,0.922315736232437,PID,True,22.6875
4.75,0.22046898397901216,7.242879750361758,2106.4517976407274,32.80662723272053,34.82055619682177,0.922084696944434,PID,True,22.6875
4.760416666666666,0.2215530573565986,7.24232037113374,2113.2815081190365,32.80284841773886,34.819856380624685,0.9218558408774721,PID,True,22.6875
4.770833333333333,0.22268220943964936,7.2417631636745305,2120.0513523276904,32.7991016661216,34.81915550106754,0.9216291590732726,PID,True,22.6875
4.78125,0.22383883020541,7.241214590426666,2126.6715591363513,32.795386275662,34.81845356953403,0.9214046079049357,PID,True,22.6875
4.791666666666666,0.2249984278952053,7.240682205394449,2133.0068416528184,32.7917010071551,34.81775059706894,0.9211821033027326,PID,True,22.6875
4.802083333333333,0.2261312984317643,7.240174068009515,2138.908808476466,32.78804404916849,34.81704659418506,0.920961517899447,PID,True,22.6875
4.8125,0.22720525401402808,7.239698204136631,2144.2919487369218,32.78441303895073,34.81634157066793,0.9207426823655385,PID,True,22.6875
4.822916666666666,0.2281886960578517,7.239261311603745,2148.9989444419098,32.78080514233483,34.81563553539746,0.9205253911813651,PID,True,22.6875
4.833333333333333,0.2290536912134789,7.238868776912104,2152.9577754523375,32.77721716725006,34.814928496203834,0.9203094109755412,PID,True,22.6875
4.84375,0.2297771970835858,7.238524552416183,2156.1127289522615,32.77364568569601,34.814220459764044,0.9200944895583634,PID,True,22.6875
4.854166666666666,0.23034130219167112,7.238231411182716,2158.4305642619784,32.770087106454184,34.813511431533186,0.9198803613128594,PID,True,22.6875
4.864583333333333,0.23073461790153152,7.237990840143931,2159.8999051646056,32.76653776445494,34.81280141570335,0.9196667538736497,PID,True,22.6875
4.875,0.23095423303091697,7.237802587838849,2160.5441804486986,32.762994075576614,34.81209041520458,0.919453399777239,PID,True,22.6875
4.885416666666666,0.23100555637501238,7.23766456598492,2160.4108977482797,32.7594526929002,34.8113784317606,0.9192400482945502,PID,True,22.6875
4.895833333333333,0.23090028278303892,7.237573340659901,2159.578574418879,32.75591060012624,34.810665465988166,0.919026472590547,PID,True,22.6875
4.90625,0.23065316698475624,7.237524774994305,2158.1283077331977,32.75236513368509,34.80995151751688,0.9188124715345941,PID,True,22.6875
4.916666666666666,0.23027844093491212,7.237514838579934,2156.1421353231704,32.74881392889307,34.809236585103406,0.9185978657694461,PID,True,22.6875
4.927083333333333,0.2297876696391207,7.237539966555369,2153.6805626057608,32.74525483074535,34.80852066672065,0.9183824910718281,PID,True,22.6875
4.9375,0.2291896562046366,7.237597053189801,2150.781810412973,32.7416858276938,34.80780375961956,0.918166193411527,PID,True,22.6875
4.947916666666666,0.22849193245751506,7.237683173385257,2147.4761143940814,32.73810503604659,34.80708586037599,0.9179488278218036,PID,True,22.6875
4.958333333333333,0.22770227836396187,7.237795286821627,2143.796999609113,32.73451072872638,34.80636696494008,0.9177302606344677,PID,True,22.6875
4.96875,0.2268288151931219,7.237930277319198,2139.781003959978,32.730901353299146,34.80564706869393,0.9175103709119939,PID,True,22.6875
4.979166666666666,0.22587982248306923,7.238085022604113,2135.4650021985753,32.72727552597348,34.804926166511336,0.9172890500571009,PID,True,22.6875
4.989583333333333,0.22486408290624676,7.238256325402537,2130.886835280226,32.72363203349056,34.804204252817215,0.9170662020216725,PID,True,22.6875
5.0,0.22379120066012217,7.238440845700216,2126.0889916965066,32.71996985434407,34.80348132164977,0.9168417449939713,PID,True,22.6875
5.010416666666666,0.22267083744908212,7.238635281702433,2121.1147369242585,32.71628816376244,34.80275736672877,0.9166156118553312,PID,True,22.6875
5.020833333333333,0.22151197661774788,7.238836513397297,2116.002484599972,32.712586310221184,34.80203238152012,0.9163877484603858,PID,True,22.6875
5.03125,0.2203234181612375,7.2390414464549355,2110.7893219625817,32.708863809338254,34.80130635929464,0.9161581132391595,PID,True,22.6875
5.041666666666666,0.2191143133159173,7.239246922988773,2105.515774837175,32.70512036164433,34.80057929318917,0.9159266786297494,PID,True,22.6875
5.052083333333333,0.2178937690090211,7.239449896071663,2100.222531659903,32.70135585136012,34.79985117627092,0.9156934310618942,PID,True,22.6875
5.0625,0.2166702829341182,7.239647596578563,2094.946533599875,32.697570323473656,34.799122001597084,0.9154583692717057,PID,True,22.6875
5.072916666666666,0.2154512536649304,7.239837662734199,2089.7181810328316,32.693763954196584,34.79839176226608,0.9152215020955682,PID,True,22.6875
5.083333333333333,0.21424272659978122,7.2400182010722185,2084.5594507234687,32.68993701665556,34.79766045145686,0.9149828458820815,PID,True,22.6875
